id,file,quality_status,problem_flags,width,height,qa_sheet
bio_0162,data/species_codex/generated/pixel_art_assets/slices/bio_0162_silver_birch.png,pass,,185,197,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_07.png
bio_0163,data/species_codex/generated/pixel_art_assets/slices/bio_0163_hairy_bittercress.png,pass,,177,197,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_07.png
bio_0164,data/species_codex/generated/pixel_art_assets/slices/bio_0164_red_raspberry.png,pass,,176,197,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_07.png
bio_0165,data/species_codex/generated/pixel_art_assets/slices/bio_0165_american_holly.png,pass,,212,198,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_07.png
bio_0166,data/species_codex/generated/pixel_art_assets/slices/bio_0166_honey_locust.png,pass,,184,195,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_07.png
bio_0167,data/species_codex/generated/pixel_art_assets/slices/bio_0167_wood_avens.png,pass,,194,200,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_07.png
bio_0168,data/species_codex/generated/pixel_art_assets/slices/bio_0168_common_snowberry.png,pass,,191,198,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_07.png
bio_0169,data/species_codex/generated/pixel_art_assets/slices/bio_0169_sassafras.png,pass,,168,201,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_07.png
bio_0170,data/species_codex/generated/pixel_art_assets/slices/bio_0170_scotch_broom.png,pass,,182,203,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_07.png
bio_0171,data/species_codex/generated/pixel_art_assets/slices/bio_0171_american_beautyberry.png,pass,,203,205,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_07.png
bio_0172,data/species_codex/generated/pixel_art_assets/slices/bio_0172_madagascar_periwinkle.png,pass,,211,203,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_07.png
bio_0173,data/species_codex/generated/pixel_art_assets/slices/bio_0173_autumn_olive.png,pass,,201,213,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_07.png
bio_0174,data/species_codex/generated/pixel_art_assets/slices/bio_0174_european_lily_of_the_valley.png,pass,,205,208,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_07.png
bio_0175,data/species_codex/generated/pixel_art_assets/slices/bio_0175_common_evening_primrose.png,pass,,222,206,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_07.png
bio_0176,data/species_codex/generated/pixel_art_assets/slices/bio_0176_douglas_fir.png,pass,,163,198,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_08.png
bio_0177,data/species_codex/generated/pixel_art_assets/slices/bio_0177_red_campion.png,pass,,177,190,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_08.png
bio_0178,data/species_codex/generated/pixel_art_assets/slices/bio_0178_broad_leaved_helleborine.png,pass,,139,199,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_08.png
bio_0179,data/species_codex/generated/pixel_art_assets/slices/bio_0179_buttonbush.png,pass,,186,192,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_08.png
bio_0180,data/species_codex/generated/pixel_art_assets/slices/bio_0180_common_purslane.png,pass,,186,178,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_08.png
bio_0181,data/species_codex/generated/pixel_art_assets/slices/bio_0181_flowering_dogwood.png,pass,,181,180,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_08.png
bio_0182,data/species_codex/generated/pixel_art_assets/slices/bio_0182_asian_bittersweet.png,pass,,186,194,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_08.png
bio_0183,data/species_codex/generated/pixel_art_assets/slices/bio_0183_callery_pear.png,pass,,179,179,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_08.png
bio_0184,data/species_codex/generated/pixel_art_assets/slices/bio_0184_firewheel.png,pass,,178,183,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_08.png
bio_0185,data/species_codex/generated/pixel_art_assets/slices/bio_0185_american_trumpet_vine.png,pass,,203,183,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_08.png
bio_0186,data/species_codex/generated/pixel_art_assets/slices/bio_0186_horse_chestnut.png,pass,,198,193,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_08.png
bio_0187,data/species_codex/generated/pixel_art_assets/slices/bio_0187_japanese_barberry.png,pass,,181,177,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_08.png
bio_0188,data/species_codex/generated/pixel_art_assets/slices/bio_0188_striped_wintergreen.png,pass,,169,183,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_08.png
bio_0189,data/species_codex/generated/pixel_art_assets/slices/bio_0189_philadelphia_fleabane.png,pass,,146,183,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_08.png
bio_0190,data/species_codex/generated/pixel_art_assets/slices/bio_0190_oregon_grape.png,pass,,220,184,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_08.png
bio_0191,data/species_codex/generated/pixel_art_assets/slices/bio_0191_butterfly_milkweed.png,pass,,173,184,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_08.png
bio_0192,data/species_codex/generated/pixel_art_assets/slices/bio_0192_bladder_campion.png,pass,,184,182,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_08.png
bio_0193,data/species_codex/generated/pixel_art_assets/slices/bio_0193_greater_stitchwort.png,pass,,169,182,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_08.png
bio_0194,data/species_codex/generated/pixel_art_assets/slices/bio_0194_southern_magnolia.png,pass,,210,179,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_08.png
bio_0195,data/species_codex/generated/pixel_art_assets/slices/bio_0195_new_england_aster.png,pass,,172,181,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_08.png
bio_0196,data/species_codex/generated/pixel_art_assets/slices/bio_0196_california_buckwheat.png,pass,,161,204,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_08.png
bio_0197,data/species_codex/generated/pixel_art_assets/slices/bio_0197_himalayan_balsam.png,pass,,210,194,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_08.png
bio_0198,data/species_codex/generated/pixel_art_assets/slices/bio_0198_common_soapwort.png,pass,,169,187,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_08.png
bio_0199,data/species_codex/generated/pixel_art_assets/slices/bio_0199_alfalfa.png,pass,,178,187,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_08.png
bio_0200,data/species_codex/generated/pixel_art_assets/slices/bio_0200_carolina_horsenettle.png,pass,,197,192,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_08.png
bio_0201,data/species_codex/generated/pixel_art_assets/slices/bio_0201_common_poppy.png,pass,,200,208,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_09.png
bio_0202,data/species_codex/generated/pixel_art_assets/slices/bio_0202_large_white_trillium.png,pass,,219,219,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_09.png
bio_0203,data/species_codex/generated/pixel_art_assets/slices/bio_0203_hedge_bindweed.png,pass,,225,201,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_09.png
bio_0204,data/species_codex/generated/pixel_art_assets/slices/bio_0204_poison_hemlock.png,pass,,218,215,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_09.png
bio_0205,data/species_codex/generated/pixel_art_assets/slices/bio_0205_bermuda_buttercup.png,pass,,191,213,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_09.png
bio_0206,data/species_codex/generated/pixel_art_assets/slices/bio_0206_coast_live_oak.png,pass,,217,207,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_09.png
bio_0207,data/species_codex/generated/pixel_art_assets/slices/bio_0207_canada_goldenrod.png,pass,,166,217,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_09.png
bio_0208,data/species_codex/generated/pixel_art_assets/slices/bio_0208_alder_buckthorn.png,pass,,182,207,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_09.png
bio_0209,data/species_codex/generated/pixel_art_assets/slices/bio_0209_baldcypress.png,pass,,186,226,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_09.png
bio_0210,data/species_codex/generated/pixel_art_assets/slices/bio_0210_thimbleberry.png,pass,,212,209,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_09.png
bio_0211,data/species_codex/generated/pixel_art_assets/slices/bio_0211_canadian_bunchberry.png,pass,,215,206,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_09.png
bio_0212,data/species_codex/generated/pixel_art_assets/slices/bio_0212_northern_whitecedar.png,pass,,164,220,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_09.png
bio_0213,data/species_codex/generated/pixel_art_assets/slices/bio_0213_basswood.png,pass,,204,204,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_09.png
bio_0214,data/species_codex/generated/pixel_art_assets/slices/bio_0214_pinkladies.png,pass,,199,210,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_09.png
bio_0215,data/species_codex/generated/pixel_art_assets/slices/bio_0215_hemp_dogbane.png,pass,,195,219,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_09.png
bio_0216,data/species_codex/generated/pixel_art_assets/slices/bio_0216_common_cowparsnip.png,pass,,206,203,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_09.png
bio_0217,data/species_codex/generated/pixel_art_assets/slices/bio_0217_pacific_poison_oak.png,pass,,195,199,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_09.png
bio_0218,data/species_codex/generated/pixel_art_assets/slices/bio_0218_northern_spicebush.png,pass,,186,199,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_09.png
bio_0219,data/species_codex/generated/pixel_art_assets/slices/bio_0219_green_ash.png,pass,,198,205,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_09.png
bio_0220,data/species_codex/generated/pixel_art_assets/slices/bio_0220_common_lilac.png,pass,,207,201,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_09.png
bio_0221,data/species_codex/generated/pixel_art_assets/slices/bio_0221_wild_cherry.png,pass,,189,219,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_09.png
bio_0222,data/species_codex/generated/pixel_art_assets/slices/bio_0222_virginia_strawberry.png,pass,,207,216,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_09.png
bio_0223,data/species_codex/generated/pixel_art_assets/slices/bio_0223_blackthorn.png,pass,,174,181,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_09.png
bio_0224,data/species_codex/generated/pixel_art_assets/slices/bio_0224_silver_maple.png,pass,,224,217,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_09.png
bio_0225,data/species_codex/generated/pixel_art_assets/slices/bio_0225_yellow_sweetclover.png,pass,,164,233,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_09.png
bio_0226,data/species_codex/generated/pixel_art_assets/slices/bio_0226_mountain_laurel.png,pass,,212,186,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_10.png
bio_0227,data/species_codex/generated/pixel_art_assets/slices/bio_0227_rosemary.png,pass,,157,210,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_10.png
bio_0228,data/species_codex/generated/pixel_art_assets/slices/bio_0228_eastern_cottonwood.png,pass,,167,213,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_10.png
bio_0229,data/species_codex/generated/pixel_art_assets/slices/bio_0229_common_mallow.png,pass,,181,205,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_10.png
bio_0230,data/species_codex/generated/pixel_art_assets/slices/bio_0230_sheep_s_sorrel.png,pass,,183,210,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_10.png
bio_0231,data/species_codex/generated/pixel_art_assets/slices/bio_0231_ivy_leaved_toadflax.png,pass,,209,189,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_10.png
bio_0232,data/species_codex/generated/pixel_art_assets/slices/bio_0232_red_columbine.png,pass,,202,218,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_10.png
bio_0233,data/species_codex/generated/pixel_art_assets/slices/bio_0233_silverleaf_nightshade.png,pass,,218,198,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_10.png
bio_0234,data/species_codex/generated/pixel_art_assets/slices/bio_0234_apple.png,pass,,174,189,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_10.png
bio_0235,data/species_codex/generated/pixel_art_assets/slices/bio_0235_white_deadnettle.png,pass,,211,206,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_10.png
bio_0236,data/species_codex/generated/pixel_art_assets/slices/bio_0236_bird_cherry.png,pass,,187,196,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_10.png
bio_0237,data/species_codex/generated/pixel_art_assets/slices/bio_0237_common_heather.png,pass,,195,200,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_10.png
bio_0238,data/species_codex/generated/pixel_art_assets/slices/bio_0238_meadowsweet.png,pass,,207,200,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_10.png
bio_0239,data/species_codex/generated/pixel_art_assets/slices/bio_0239_common_silverweed.png,pass,,174,183,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_10.png
bio_0240,data/species_codex/generated/pixel_art_assets/slices/bio_0240_lingonberry.png,pass,,177,201,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_10.png
bio_0241,data/species_codex/generated/pixel_art_assets/slices/bio_0241_butterfly_bush.png,pass,,210,206,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_10.png
bio_0242,data/species_codex/generated/pixel_art_assets/slices/bio_0242_pink_lady_s_slipper.png,pass,,202,208,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_10.png
bio_0243,data/species_codex/generated/pixel_art_assets/slices/bio_0243_scentless_mayweed.png,pass,,170,198,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_10.png
